Frm_SN,To_SN,Procuct_Id,Sys_Date,Qty,SI,So_Id,Usr_Id
X5L92037902574,X5L92037902574,31010125104,20200416,1,ZJ200414,,12057897
X6I93140200847,X6I93140200847,31010125104,20200416,1,ZJ200414,,12057897
X6I93140200843,X6I93140200843,31010125104,20200416,1,ZJ200414,,12057897
X6I93140200862,X6I93140200862,31010125104,20200416,1,ZJ200414,,12057897
X6I93140200866,X6I93140200866,31010125104,20200416,1,ZJ200414,,12057897
X6I93140200868,X6I93140200868,31010125104,20200416,1,ZJ200414,,12057897
X6I93140200869,X6I93140200869,31010125104,20200416,1,ZJ200414,,12057897
X0A95404101281,X0A95404101320,31010125102,20200416,40,ZJ200414,,12057897
X0A95404100721,X0A95404100760,31010125102,20200416,40,ZJ200414,,12057897
X0A95404100041,X0A95404100080,31010125102,20200416,40,ZJ200414,,12057897
X0A95404101481,X0A95404101520,31010125102,20200416,40,ZJ200414,,12057897
X9J95304900881,X9J95304900920,31010125102,20200416,40,ZJ200414,,12057897
X0A95404100961,X0A95404101000,31010125102,20200416,40,ZJ200414,,12057897
X9J95304900161,X9J95304900200,31010125102,20200416,40,ZJ200414,,12057897
X0A95404101321,X0A95404101360,31010125102,20200416,40,ZJ200414,,12057897
X9J95304901521,X9J95304901560,31010125102,20200416,40,ZJ200414,,12057897
X0A95404100881,X0A95404100920,31010125102,20200416,40,ZJ200414,,12057897
X0A95404101761,X0A95404101800,31010125102,20200416,40,ZJ200414,,12057897
X0A95404101521,X0A95404101560,31010125102,20200416,40,ZJ200414,,12057897
X0A95404101441,X0A95404101480,31010125102,20200416,40,ZJ200414,,12057897
X0A95404101081,X0A95404101120,31010125102,20200416,40,ZJ200414,,12057897
X0A95404100761,X0A95404100800,31010125102,20200416,40,ZJ200414,,12057897
X0A95404100921,X0A95404100960,31010125102,20200416,40,ZJ200414,,12057897
X0A95404101641,X0A95404101680,31010125102,20200416,40,ZJ200414,,12057897
X0A95404101841,X0A95404101880,31010125102,20200416,40,ZJ200414,,12057897
X0A95404100481,X0A95404100520,31010125102,20200416,40,ZJ200414,,12057897
X9J95304900841,X9J95304900880,31010125102,20200416,40,ZJ200414,,12057897
X0A95404101041,X0A95404101080,31010125102,20200416,40,ZJ200414,,12057897
X0A95404101161,X0A95404101200,31010125102,20200416,40,ZJ200414,,12057897
X0A95404101201,X0A95404101240,31010125102,20200416,40,ZJ200414,,12057897
X9K95305001281,X9K95305001320,31010125102,20200416,40,ZJ200414,,12057897
X9J95304901801,X9J95304901840,31010125102,20200416,40,ZJ200414,,12057897
X0A95404101241,X0A95404101280,31010125102,20200416,40,ZJ200414,,12057897
X0A95404100321,X0A95404100360,31010125102,20200416,40,ZJ200414,,12057897
X9K95305000721,X9K95305000760,31010125102,20200416,40,ZJ200414,,12057897
X9J95304900961,X9J95304901000,31010125102,20200416,40,ZJ200414,,12057897
X9J95304901841,X9J95304901880,31010125102,20200416,40,ZJ200414,,12057897
X9K95305001401,X9K95305001440,31010125102,20200416,40,ZJ200414,,12057897
X9J95304901961,X9J95304902000,31010125102,20200416,40,ZJ200414,,12057897
X0A95404100601,X0A95404100640,31010125102,20200416,40,ZJ200414,,12057897
X0A95404100841,X0A95404100880,31010125102,20200416,40,ZJ200414,,12057897
X0A95404100081,X0A95404100120,31010125102,20200416,40,ZJ200414,,12057897
X0A95404100241,X0A95404100280,31010125102,20200416,40,ZJ200414,,12057897
X0A95404100281,X0A95404100320,31010125102,20200416,40,ZJ200414,,12057897
X9J95304900241,X9J95304900280,31010125102,20200416,40,ZJ200414,,12057897
X0A95404100121,X0A95404100160,31010125102,20200416,40,ZJ200414,,12057897
X0A95404100001,X0A95404100040,31010125102,20200416,40,ZJ200414,,12057897
X0A95404100361,X0A95404100400,31010125102,20200416,40,ZJ200414,,12057897
X0A95404100161,X0A95404100200,31010125102,20200416,40,ZJ200414,,12057897
X0A95404101681,X0A95404101720,31010125102,20200416,40,ZJ200414,,12057897
X0A95404101401,X0A95404101440,31010125102,20200416,40,ZJ200414,,12057897
X0A95404100561,X0A95404100600,31010125102,20200416,40,ZJ200414,,12057897
X0A95404101121,X0A95404101160,31010125102,20200416,40,ZJ200414,,12057897
X0A95404101601,X0A95404101640,31010125102,20200416,40,ZJ200414,,12057897
X0A95406300761,X0A95406300800,31030127105,20200416,40,ZJ200414,,12057897
X9F95199100241,X9F95199100280,31030127105,20200416,40,ZJ200414,,12057897
X0A95406300521,X0A95406300560,31030127105,20200416,40,ZJ200414,,12057897
X0A95406300481,X0A95406300520,31030127105,20200416,40,ZJ200414,,12057897
X0A95406300281,X0A95406300320,31030127105,20200416,40,ZJ200414,,12057897
X0A95406300681,X0A95406300720,31030127105,20200416,40,ZJ200414,,12057897
X0A95406300801,X0A95406300840,31030127105,20200416,40,ZJ200414,,12057897
X0A95406300001,X0A95406300040,31030127105,20200416,40,ZJ200414,,12057897
X0A95406300241,X0A95406300280,31030127105,20200416,40,ZJ200414,,12057897
X0A95406300041,X0A95406300080,31030127105,20200416,40,ZJ200414,,12057897
X0A95406300641,X0A95406300680,31030127105,20200416,40,ZJ200414,,12057897
X0A95406300441,X0A95406300480,31030127105,20200416,40,ZJ200414,,12057897
X0A95406300121,X0A95406300160,31030127105,20200416,40,ZJ200414,,12057897
X0A95406300601,X0A95406300640,31030127105,20200416,40,ZJ200414,,12057897
X0A95406300201,X0A95406300240,31030127105,20200416,40,ZJ200414,,12057897
X9F95199100441,X9F95199100480,31030127105,20200416,40,ZJ200414,,12057897
X9F95199100641,X9F95199100680,31030127105,20200416,40,ZJ200414,,12057897
X0A95406300841,X0A95406300880,31030127105,20200416,40,ZJ200414,,12057897
X0A95406300561,X0A95406300600,31030127105,20200416,40,ZJ200414,,12057897
X8B94667602041,X8B94667602080,31030127105,20200416,40,ZJ200414,,12057897
X9F95199100681,X9F95199100720,31030127105,20200416,40,ZJ200414,,12057897
X0A95406300321,X0A95406300360,31030127105,20200416,40,ZJ200414,,12057897
X6K93492301449,X6K93492301449,31030127105,20200416,1,ZJ200414,,12057897
X6K93492301445,X6K93492301445,31030127105,20200416,1,ZJ200414,,12057897
X6K93492301452,X6K93492301452,31030127105,20200416,1,ZJ200414,,12057897
X6K93492301454,X6K93492301454,31030127105,20200416,1,ZJ200414,,12057897
X6K93492301443,X6K93492301443,31030127105,20200416,1,ZJ200414,,12057897
X6K93492301442,X6K93492301442,31030127105,20200416,1,ZJ200414,,12057897
X6K93492301441,X6K93492301441,31030127105,20200416,1,ZJ200414,,12057897
X6K93492301446,X6K93492301446,31030127105,20200416,1,ZJ200414,,12057897
