Frm_SN,To_SN,Procuct_Id,Sys_Date,Qty,SI,So_Id,Usr_Id
UD20M4400981,UD20M4401000,31330001416,20200416,20,KL200415,,12057897
UD20M4400821,UD20M4400840,31330001416,20200416,20,KL200415,,12057897
UD20M4400881,UD20M4400900,31330001416,20200416,20,KL200415,,12057897
UD20M4400721,UD20M4400740,31330001416,20200416,20,KL200415,,12057897
UD20M4400901,UD20M4400920,31330001416,20200416,20,KL200415,,12057897
UD20M4400701,UD20M4400720,31330001416,20200416,20,KL200415,,12057897
UD20M4400961,UD20M4400980,31330001416,20200416,20,KL200415,,12057897
UD20M4400801,UD20M4400820,31330001416,20200416,20,KL200415,,12057897
UD20M4400861,UD20M4400880,31330001416,20200416,20,KL200415,,12057897
UD20M4400921,UD20M4400940,31330001416,20200416,20,KL200415,,12057897
UD20M4400781,UD20M4400800,31330001416,20200416,20,KL200415,,12057897
UD20M4400741,UD20M4400760,31330001416,20200416,20,KL200415,,12057897
UD20M4400941,UD20M4400960,31330001416,20200416,20,KL200415,,12057897
UD20M4400841,UD20M4400860,31330001416,20200416,20,KL200415,,12057897
UD20M4400681,UD20M4400700,31330001416,20200416,20,KL200415,,12057897
UD20M4400761,UD20M4400780,31330001416,20200416,20,KL200415,,12057897
UD20M4400241,UD20M4400260,31330001416,20200416,20,KL200415,,12057897
UD20M4400261,UD20M4400280,31330001416,20200416,20,KL200415,,12057897
UD20M4400181,UD20M4400200,31330001416,20200416,20,KL200415,,12057897
UD20M4400281,UD20M4400300,31330001416,20200416,20,KL200415,,12057897
UD20M4400081,UD20M4400100,31330001416,20200416,20,KL200415,,12057897
UD20M4400101,UD20M4400120,31330001416,20200416,20,KL200415,,12057897
UD20M4400001,UD20M4400020,31330001416,20200416,20,KL200415,,12057897
UD20M4400021,UD20M4400040,31330001416,20200416,20,KL200415,,12057897
UD20M4400421,UD20M4400440,31330001416,20200416,20,KL200415,,12057897
UD20M4400201,UD20M4400220,31330001416,20200416,20,KL200415,,12057897
UD20M4400121,UD20M4400140,31330001416,20200416,20,KL200415,,12057897
UD20M4400041,UD20M4400060,31330001416,20200416,20,KL200415,,12057897
UD20M4400141,UD20M4400160,31330001416,20200416,20,KL200415,,12057897
UD20M4400061,UD20M4400080,31330001416,20200416,20,KL200415,,12057897
UD20M4400221,UD20M4400240,31330001416,20200416,20,KL200415,,12057897
UD20M4400301,UD20M4400320,31330001416,20200416,20,KL200415,,12057897
UD20F4400481,UD20F4400500,31310479103,20200416,20,KL200415,,12057897
UD20F4400321,UD20F4400340,31310479103,20200416,20,KL200415,,12057897
UD20F4400341,UD20F4400360,31310479103,20200416,20,KL200415,,12057897
UD20F4400381,UD20F4400400,31310479103,20200416,20,KL200415,,12057897
UD20F4400221,UD20F4400240,31310479103,20200416,20,KL200415,,12057897
UD20F4400101,UD20F4400120,31310479103,20200416,20,KL200415,,12057897
UD20F4400121,UD20F4400140,31310479103,20200416,20,KL200415,,12057897
UD20F4400401,UD20F4400420,31310479103,20200416,20,KL200415,,12057897
UD20F4400421,UD20F4400440,31310479103,20200416,20,KL200415,,12057897
UD20F4400461,UD20F4400480,31310479103,20200416,20,KL200415,,12057897
UD20F4400141,UD20F4400160,31310479103,20200416,20,KL200415,,12057897
UD20F4400161,UD20F4400180,31310479103,20200416,20,KL200415,,12057897
UD20F4400181,UD20F4400200,31310479103,20200416,20,KL200415,,12057897
UD20F4400441,UD20F4400460,31310479103,20200416,20,KL200415,,12057897
UD20F4400041,UD20F4400060,31310479103,20200416,20,KL200415,,12057897
UD20F4400021,UD20F4400040,31310479103,20200416,20,KL200415,,12057897
UD20F4400261,UD20F4400280,31310479103,20200416,20,KL200415,,12057897
UD20F4400361,UD20F4400380,31310479103,20200416,20,KL200415,,12057897
UD20F4400001,UD20F4400020,31310479103,20200416,20,KL200415,,12057897
UD20F4400301,UD20F4400320,31310479103,20200416,20,KL200415,,12057897
UD20F4400281,UD20F4400300,31310479103,20200416,20,KL200415,,12057897
UD20F4400201,UD20F4400220,31310479103,20200416,20,KL200415,,12057897
UD20F4400081,UD20F4400100,31310479103,20200416,20,KL200415,,12057897
UD20F4400061,UD20F4400080,31310479103,20200416,20,KL200415,,12057897
UD20F4400241,UD20F4400260,31310479103,20200416,20,KL200415,,12057897
UD20F2401881,UD20F2401900,31310479101,20200416,20,KL200415,,12057897
UD20F2401521,UD20F2401540,31310479101,20200416,20,KL200415,,12057897
UD20F2401461,UD20F2401480,31310479101,20200416,20,KL200415,,12057897
UD20F2401561,UD20F2401580,31310479101,20200416,20,KL200415,,12057897
UD20F2401581,UD20F2401600,31310479101,20200416,20,KL200415,,12057897
UD20F2401601,UD20F2401620,31310479101,20200416,20,KL200415,,12057897
UD20F2401801,UD20F2401820,31310479101,20200416,20,KL200415,,12057897
UD20F2401761,UD20F2401780,31310479101,20200416,20,KL200415,,12057897
UD20F2401841,UD20F2401860,31310479101,20200416,20,KL200415,,12057897
UD20F2401861,UD20F2401880,31310479101,20200416,20,KL200415,,12057897
UD20F2401641,UD20F2401660,31310479101,20200416,20,KL200415,,12057897
UD20F2401621,UD20F2401640,31310479101,20200416,20,KL200415,,12057897
UD20F2401501,UD20F2401505,31310479101,20200416,5,KL200415,,12057897
UD20F2401701,UD20F2401720,31310479101,20200416,20,KL200415,,12057897
